file_id,CD45,CD45RA,CD19,CD11b,CD4,CD8,CD34,CD20,CD33,CD123,CD38,CD90,CD3
0,0.376076014,0.072967874,0.6548548470000001,0.29716522,-0.042518752,-0.102937879,0.248643865,-0.034920845,1.507701631,-0.151670455,2.521798965,-0.127619182,3.394811132
0,4.6198921230000005,0.6991306290000001,-0.035260436,1.093270279,4.292616215,0.223499607,0.764129397,-0.231591011,-0.093200107,-0.152419781,2.13869232,0.210816506,4.723329659
0,4.790625513,1.150700374,-0.110420235,1.5845643459999998,4.324142442,0.590025893,-0.091660277,0.166151251,-0.173652677,-0.06117919,0.438241352,-0.026549689,4.52274552
0,-0.506164691,0.8540816370000001,-0.333413225,-0.0006207340000000001,0.948665704,-0.137270444,1.409351737,-0.13063171099999998,-0.098233402,0.391624392,1.1941612190000002,-0.250443925,1.163828958
0,4.921645573,4.483179847,-0.366776908,0.73952348,0.921914087,5.1722705630000005,0.97598983,1.4221042309999998,1.355258956,0.106165704,2.558590787,0.21888039,4.528937327
0,4.687214121,4.1958742660000015,1.187083762,-0.133661328,0.242203087,4.678461977,0.400037155,1.34438422,0.005818004,-0.053793434,2.117745804,0.210812588,3.56947372
0,-0.277581811,-0.277702329,-0.186758484,-0.164905396,-0.480075948,-0.491283368,0.570641949,-0.10454572,0.250694349,-0.15195084,2.57878053,0.463482756,1.905889597
0,-0.129924752,-0.238950371,-0.117172825,-0.132644972,-0.176443052,0.832086752,0.324256337,-0.08882524300000001,0.365212836,-0.112127366,2.134716909,1.637451468,0.931616075
0,4.591997448,1.650044803,-0.432774361,-0.437963291,3.7258487,1.204001117,-0.013234034,0.06206995200000001,-0.160645544,-0.083776088,2.5828264990000003,-0.103545075,4.743576475
0,-0.362368453,-0.092657818,0.207875563,2.124244718,-0.289523691,-0.492263676,0.911304491,-0.045615189,0.868178782,-0.002131186,-0.06806368900000001,0.793432028,1.302854892
0,4.115451079,3.864207964,1.863518886,-0.217004816,-0.174369757,1.151323797,1.633099693,3.790443332,-0.206608029,-0.109182598,1.530888381,0.921481372,0.880345235
0,-0.138142181,-0.358446042,0.769136155,0.915470526,-0.037565152,-0.020332275,1.180639253,-0.10628524,0.156921689,-0.185626915,1.167052747,0.964270149,2.5810525930000003
0,3.826011721,1.008889507,0.11916506,0.8993904290000001,3.5678047160000004,0.583664835,1.668135996,0.111797652,0.438855582,2.0536217690000003,1.791654343,1.320654465,5.124627102
0,4.781845905,0.20973981,-0.039639448,2.009286386,3.793522823,-0.124513448,-0.073634667,1.5017975,2.095485539,-0.071956922,2.137442917,-0.141551491,4.50015865
0,4.684646283,1.02301569,-0.050154345,-0.130778998,-0.119788256,4.439465371,-0.069329029,0.288619297,-0.121913158,0.66589368,0.383090355,-0.043754074,3.944569942
0,4.308412833,1.68664145,0.277383363,-0.057488212,-0.018034689,4.572243327,-0.040116504,0.030144629,2.189180495,0.214629248,2.6892906410000004,1.261563075,3.690816446
0,4.191505799,-0.444554854,-0.096006279,-0.17187763600000006,0.4572550070000001,4.1544569660000015,0.000991658,-0.02627426,0.195824416,-0.070635301,0.320133793,-0.161357266,3.366892482
0,-0.477649159,-0.037978114,-0.15446605800000002,0.210069641,-0.014299197,-0.022139328,-0.006401100000000001,-0.123101946,-0.179210562,-0.091782749,1.7513503730000002,0.929409987,1.586713588
0,4.849225851,0.694549407,-0.372312529,-0.104430443,0.371874296,4.914176235,-0.232265561,1.816682017,1.423575916,0.330105349,1.695343846,0.318438751,3.93964536
0,4.618576415,0.776298752,0.131451663,-0.224848006,4.524045116,-0.048328315,-0.100127535,-0.023173058,0.060451054,-0.184726911,1.5431778669999998,0.6827914009999999,5.075666305
0,4.020963084,2.748379079,-0.11467479,0.164443678,0.669525361,4.551867531,-0.022943837,0.231590222,-0.335632654,-0.123691886,1.370364836,-0.064644002,5.598661249
0,4.743763624,4.393583322,-0.00624488,0.865247523,0.034442341,4.5879778810000005,0.50594023,0.391203127,-0.360794503,-0.132542744,3.155503579,0.195104854,3.973768964
0,4.650680092,3.15246976,0.491293897,-0.339131342,0.75544691,4.536823139,-0.111742564,0.166833215,-0.137387865,0.463258929,2.035041623,-0.141381793,4.892253608
0,4.64120828,3.812019135,-0.143139008,-0.124296369,-0.067378151,4.189534766,1.180278394,0.022136768,0.372634721,-0.029219874,3.334161167,1.135449893,3.801374307
0,3.943582469,0.961536562,-0.32229098100000003,0.324353669,2.898788231,-0.111469358,1.33988383,-0.050081385,0.6919088520000001,1.076044756,0.721571231,-0.1446767,4.416519209
0,4.523841709,1.198708703,0.74417263,0.203638001,3.532798514,1.449278505,0.8322515009999999,-0.087251892,1.331053718,0.587367677,2.414589925,-0.33818474,4.695004956
0,-0.025817006,-0.044002756,-0.5173563170000001,-0.048637625,-0.079582768,0.089749285,1.999029399,-0.023743006,0.8956108009999999,0.27669814800000003,1.68529806,0.290665106,2.179154503
0,4.278809687,0.718996913,0.270059903,-0.036531631,3.760423418,0.431214013,-0.118707947,-0.139586897,-0.184182847,-0.312674228,0.352444252,2.4568424330000003,4.79552026
0,4.394553173,3.239771122,3.165461187,-0.500685377,-0.178383475,0.948385243,-0.042854179000000006,1.757790174,1.455397005,2.110026728,1.653431909,0.736828065,-0.220302744
0,0.14119416199999998,-0.074851282,-0.08296591,-0.024545827000000003,0.5597171679999999,-0.150184775,0.53199844,-0.056659645,-0.31549762,-0.078658375,1.45504405,1.090593106,3.037130724
0,4.660284626,4.237593242,0.935318985,0.959992309,0.523157116,4.621558823,-0.345608913,0.963202444,0.651471305,0.32103644,2.26841905,-0.126309924,3.967762455
0,-0.08752940599999999,-0.03176951,-0.416897797,-0.122281401,-0.049465038,-0.16824590399999995,0.272772199,-0.035233351,-0.300255852,-0.082970026,1.628974998,0.228802111,2.611833468
0,0.0368095,0.019701077,-0.335794738,-0.074426406,0.325062598,1.336136761,0.5344838679999999,0.26522434100000003,0.834295331,-0.07787707,1.314582185,-0.271020779,0.834543921
0,4.66514323,0.955937906,-0.060290384,1.617524948,4.645682915,0.8222118079999999,0.625352951,-0.079519465,-0.14742542,0.64620419,1.218578412,0.7521998959999999,4.502616352
0,5.044470906,2.104573831,-0.17989404,1.343873434,-0.130922074,4.979588496,0.6764503590000001,1.310973805,-0.434146162,-0.043439967,1.3842239180000002,-0.061286563,4.892088161
0,4.7685456660000005,1.975366451,-0.30734594600000004,1.359066795,1.160640895,2.866550677,-0.033607546,-0.089104968,-0.529702646,-0.017545928,1.945646047,1.150910027,4.854484813
0,4.907421319,0.19208158,-0.102877805,4.255353781,0.8831318709999999,-0.005527708,-0.129303627,-0.072718226,5.238522255,1.7474531000000002,3.3570457360000003,0.812936765,1.480130849
0,4.752258544,3.460253324,3.072629359,-0.077703692,0.285611016,-0.395998791,-0.030863201,2.054107377,1.831794985,1.89929056,3.275705697,1.715598814,1.270006842
0,3.302686416,-0.052873476,-0.302477014,-0.328673763,-0.180264539,4.521086766,0.438794991,0.86501145,-0.339613117,1.984553393,1.37123307,0.270852242,3.827130182
0,-0.187841263,-0.106906068,-0.16847936100000002,-0.334696146,-0.10019314,-0.162333696,-0.09170379,-0.15180190400000002,-0.24385478,-0.005514265,0.319943562,1.385257007,1.835727744
0,5.372578497999999,3.293898235,0.017329748,1.125309889,1.252464953,5.9367725170000005,-0.111594156,0.295963925,-0.67077596,0.71697491,3.387863465,0.060834905,4.906178799
0,5.516267837000001,3.162190198,-0.127388045,0.183006933,1.267599398,4.247260302,-0.060562346,1.46937194,0.227303335,-0.021956074,1.556892806,0.324662764,5.4374772889999985
0,3.98156611,3.606308814,0.399837122,1.235299821,0.218416661,4.173369172,0.4400223620000001,0.005199776,0.248831738,-0.068760737,2.996698402,-0.128588791,3.678697779
0,3.760818954,1.238628817,0.327584154,0.313600567,3.947989486,0.8228873440000001,-0.019225702,-0.10687103,0.371846019,-0.124881289,1.457411461,-0.007583340999999999,3.478962055
0,4.810235418,0.974501315,-0.190372188,1.422342894,4.576570565,0.269436994,-0.034891008,-0.029826906,-0.168826626,-0.045085297,1.890030191,-0.136551554,6.091301192
0,0.486638433,0.330723289,-0.032322477,0.311225697,0.56452466,-0.044905857,0.484786239,-0.084270235,-0.026168939,1.753972729,1.4895645830000002,-0.085031815,2.920577998
0,4.402094932,3.423688197,1.1360518590000002,-0.035988182,0.544182466,5.415955651,0.019848428,0.77065383,-0.892705703,-0.15829656,2.493893717,-0.092970996,3.70609358
0,4.917169596,0.836863085,-0.774762774,0.511884667,-0.197010694,4.903209303,1.107734474,0.458393665,-0.058837268,0.4835167,1.232436946,0.646605639,4.407083108999999
0,4.838974136,0.877811307,-0.191817383,-0.635355283,4.184493897,-0.260186478,0.214011327,-0.110218487,-0.00033796,0.76237579,2.999442397,1.368086373,4.482338361
0,4.636575625,1.468203805,-0.047923035,1.170707572,3.331675114,-0.052050300999999986,-0.056815076,-0.026271984,-0.1420616,-0.052942937,0.219105241,1.763220472,3.872889442
0,4.495143579,-0.15266211,-0.1633317,0.285066952,4.593950244,0.62299811,-0.006058663000000001,-0.104188194,-0.401187175,-0.06800281799999999,0.719796497,-0.146875476,4.583670825
0,-0.021046511,0.742037183,-0.051972247,1.292382282,-0.21067083600000006,-0.241509179,0.7346797509999999,-0.007382195,0.434607929,-0.099065282,1.273414912,-0.1248452,2.546959542
0,4.550912087,0.494320917,-0.185671317,-0.093714144,4.184290257,1.253277351,0.146536983,-0.12594760000000002,-0.254764369,-0.08152326900000001,0.204079314,1.893327185,4.040261223
0,-0.441679984,-0.0006485680000000001,-0.220610449,-0.121068093,-0.051202196,-0.115291728,-0.030446951,-0.01316812,-0.012741509,-0.119460703,2.232646856,0.195145176,0.971663003
0,4.99153598,-0.060428528,-0.060115285,-0.056719017,-0.097692169,4.1806257460000005,0.519226902,-0.092854911,0.295524357,-0.007424973,1.29881581,0.388479398,3.974360632
0,-0.083121846,0.001750019,-0.185907026,-0.054097976,0.39925471,-0.150327499,-0.252077331,-0.223541146,-0.368950958,-0.059600371,1.161248219,-0.08273041,1.675653106
0,4.760439804,-0.79657697,-0.191646793,0.003611555,4.457578776,0.286855446,-0.17920802800000002,-0.02359962,-0.14786675400000002,-0.13655936,0.858126843,-0.002000378,3.920794081
0,-0.08156568,0.15524496,-0.495892235,-0.010447689,-0.14001693199999998,-0.090692413,0.955948128,-0.5124469660000001,-0.280937115,-0.23684452,-0.443331047,1.147672307,1.7141344980000002
0,4.984225707,4.614386216000001,3.3602074930000003,0.074534664,1.483270446,-0.108707037,1.574892361,2.198767326,0.954331115,2.142549267,3.701129799,0.286978794,1.4073356469999998
0,4.905382534,-0.301500131,-0.181723387,-0.113892278,4.538231118,0.639398069,-0.117657772,-0.090010561,-0.038605764,0.791180005,1.375329258,0.22436437,5.003062773
0,-0.24733677,1.637631447,0.30642524,0.36175916,-0.035344394,0.116768495,0.135737519,-0.129055575,0.081097348,-0.11185775,1.83130812,0.078670331,1.821941018
0,0.087105149,1.5905138019999998,-0.085171624,0.539176416,-0.073345555,-0.134510795,0.276409975,-0.11399506,-0.35427885200000003,-0.743513822,1.659831571,0.966598681,1.482636435
0,4.878989676000001,-0.070500156,1.223309543,-0.01969144,4.039739174,1.114407205,-0.009374468,-0.539246597,-0.137991673,0.638948638,-1.286867144,-0.040495217,3.583023476
0,4.793102787,1.241512282,-0.161297746,2.207343058,0.83971071,5.549577567999999,0.572432198,1.130968112,-0.216938179,0.469009448,1.696422136,0.667149722,3.2373803
0,4.574439085,3.676105365,-0.021123321,-0.121963815,0.225117693,4.761967679,1.041569616,1.848015081,-0.125411109,-0.112176102,2.017096929,0.805862677,4.478716107
0,0.066838996,1.383430982,-0.107055606,-0.211428335,-0.334187103,0.755762597,0.654501374,-0.083224868,-0.080660445,-0.216369177,1.947218059,-0.048788760999999986,3.387087055
0,5.191708763,1.54085297,1.166039162,2.022361312,-0.463551572,5.601262365,1.353762406,0.919427384,-0.205306173,-0.025279643,1.811282005,0.506313827,4.40013367
0,4.619872217,3.2588060710000004,3.169643477,-0.132027364,-0.041462857,-0.000400165,-0.134507333,0.895206534,0.7007854720000001,2.422175647,2.396015329,1.284157976,-1.066939682
0,4.891970059,0.126246522,-0.112117877,0.483023784,0.953765125,3.664244093,1.5053437509999998,1.032709455,-0.593246955,-0.087418828,2.033317624,1.269511047,2.923331744
0,-0.321417126,0.263490604,-0.019999513,0.484472223,-0.032347214,-0.023939697000000003,-0.010326362,-0.105074119,0.295576563,-0.029864983,1.691258801,-0.078182965,2.61415981
0,-0.115584165,-0.289759218,-0.026355848,-0.25743641,-0.273244004,-0.141161609,-0.085427796,-0.036030954,-0.0440945,0.640319602,0.160757641,0.017280493,1.494202746
0,0.027783574,-0.632587035,-0.082374621,-0.095293831,-0.124925197,-0.507012985,-0.078960395,-0.010728817,0.605430076,0.190182689,1.792950262,0.13550562300000002,1.410013855
0,4.855122728,4.433821649,-0.21994811600000005,0.344491534,0.308438971,5.4269611410000005,0.235906029,1.20186715,-0.019833549,-0.047849347,2.057884906,-0.068981519,4.000826506
0,-0.119860715,-0.323694833,-0.053475734,-0.09373025,-0.04308859,-0.094126451,0.512585573,1.783476148,-0.189279942,-0.230070093,1.178927842,-0.076262611,2.361866021
0,4.281640997,3.444921253,3.189746817,-0.141347553,-0.038048525,-0.01795822,0.410049193,2.3302861530000003,0.228526279,1.222074413,2.442675919,0.67711198,-2.4106303540000003
0,4.40702932,3.850280895,-0.051016044,-0.017031597,-0.189755181,4.452531668,1.544320556,0.15656417,-0.210594665,-0.069167227,1.907078045,1.31615066,3.491858652
0,4.73926503,1.681188848,-0.020238267,0.146139629,0.947799209,3.897296004,1.241968712,0.35667834299999995,-0.129678197,-0.003465675,1.772615378,1.399066357,5.399701156
0,5.033181929,5.0355182560000005,2.261368141,-0.143720503,0.035141134,0.418393201,0.489082441,3.248003605,1.021851782,2.08102958,1.710579684,0.911879567,-1.300302642
0,4.414266795,3.196644676,0.051002775,1.140849313,-0.39054822,4.5409479610000005,1.120132282,-0.039166867,1.218461829,1.32906789,1.794785817,1.201189149,3.985318643
0,4.989221444,0.092826358,1.109688458,1.474734562,-0.109886878,3.503920239,-0.092989827,-0.101180833,-0.041657861,-0.054434515,1.173942283,0.962318292,4.707017995
0,4.580934437,3.8970197,-0.13513744800000002,-0.101490521,-0.17232167899999998,4.523438808,-0.067886262,-0.036889983,-0.34375999,-0.154849808,1.836984755,-0.15125438,3.22881052
0,4.99919555,0.619210786,-0.176225066,0.6969839259999999,4.468944004,1.617065615,1.79369161,-0.146381806,-0.16078436699999998,-0.116594858,1.757298534,-0.07930586,4.412940451
0,4.752185417,3.840113913,-0.009689188,-0.12223942,0.037803327000000005,4.7169802910000005,0.207610438,1.339294153,1.079858525,1.232466828,4.156517088,0.172942228,4.5063441
0,5.013567395,1.995886763,1.044315146,1.549492875,4.727241546,0.8808491829999999,0.953602775,0.039251336,1.567302948,-0.13269543,2.139699695,0.257539868,4.918405236
0,4.64452641,4.109684883,-0.055878571,0.783836173,1.072231882,4.6155638880000005,-0.08755417800000001,0.484708187,1.052344328,0.956206519,2.785811065,1.858886145,4.445856804
0,4.512135142,3.14015903,-0.015643601,-0.036825341,0.121658582,4.4489876530000005,-0.019625481,1.283047328,-0.35407598799999995,0.216200661,1.287885763,-0.374769155,4.230798272
0,4.633468896,1.055664463,1.328643238,0.483534764,4.26552454,0.930031861,-0.02389369,-0.003875435,2.888976278,-0.439382548,2.47003694,0.026405669,5.276544239
0,4.815496676,1.013589286,-0.08773718800000001,-0.28346018300000003,4.451311368,0.908382004,0.163498154,-0.100879438,-0.117568293,-0.127913938,2.614366848,1.67497646,4.836895631
0,4.126421739,0.753781623,0.610979939,0.74507458,3.659925773,-0.010976585,0.296691834,-0.086388343,-0.580671072,-0.104950881,1.0851084359999998,-0.10770151,5.833325227
0,4.3522460480000005,4.240865809,0.044984557,1.4912579769999998,0.309295143,4.684560827,0.08982198400000001,0.970678276,1.413273837,0.343121909,1.7009425809999998,1.084374579,3.502761711
0,4.305509828,1.797073509,-0.063732552,1.400063025,3.893433412,0.10436176,-0.019150131,-0.036524007,-0.039004282,-0.049048067,2.2494511580000003,0.098464711,5.396205863
0,4.922252914,0.924580219,0.8288522309999999,0.2236903,0.876809658,5.642854538,0.35025857200000005,0.209222788,0.607754685,-0.046937993,2.345697233,0.234151573,4.72576168
0,4.788280731,4.041789616,0.783618576,-0.068893353,0.042685241,4.769074831,-0.036702067000000005,1.972721863,-0.033826561,-0.042118603,0.534386566,-0.0342312,4.451259621
0,5.088136343,2.639976838,-0.101190665,-0.313355887,0.172216492,4.8964707810000005,0.508128425,1.191701789,-0.159350426,1.179922461,1.4601880980000002,-0.087559493,4.696480758
0,4.774182004,2.907672491,-0.051797322,-0.015372441,1.507429692,5.03424869,0.31878164,1.092306217,-0.431554269,0.221865286,-0.436351602,-0.043067007,4.120185367
0,4.475907049,-0.332739863,-0.025615084,1.177369011,4.513676725,1.530379203,-0.191487516,-0.01572551,1.324848399,-0.361326211,0.8989170609999999,-0.019382487,5.043991065
0,4.5970710530000005,1.180534074,-0.068029876,1.863785069,4.253928617,1.196150679,-0.016046341999999998,-0.004521298,-8.3e-05,-0.07841451,1.563658795,0.976761266,4.031051585
0,4.737164896,3.306036559,2.591138466,-0.022959523,-0.262235272,1.365549704,-0.089199661,3.144771173,1.675541063,2.4619673090000003,2.918140567,-0.085666586,0.83038005
0,4.0143513,2.567752827,-0.12193596,0.127816318,0.492028561,4.1649216560000015,-0.07572866,-0.314796262,1.168852025,-0.146048655,2.973165545,0.931412156,3.700409867
0,-0.120454852,-0.187204284,-0.351309343,-0.118455415,-0.03688006,1.153977421,-0.036141258,-0.19442924,-0.002425301,-0.146204311,0.788513855,-0.126712261,1.41787363
0,4.75326112,0.371425565,-0.050365002,-0.320895899,0.06304902700000001,4.713182918,1.007251459,0.6670842920000001,-0.6467486720000001,0.220267994,0.797110029,0.467780037,4.061752633
0,-0.201888827,-0.210408172,-0.161974365,-0.101206783,-0.097356351,-0.031307932000000004,-0.125447799,-0.100447207,0.248135766,0.800676602,1.567554802,0.279133539,2.917043048
0,4.429167832,1.168493745,-0.467555512,0.495246044,4.308925133,1.131298319,0.237033131,0.927851065,-0.166686487,-0.126692891,2.4518526780000003,-0.244385787,4.789493857
0,-0.074295495,0.281435072,-0.469461664,-0.172711695,1.207895753,1.239953856,0.159448891,-0.252645,-0.137540865,-0.15622995,-0.372792684,0.488557987,0.89801296
0,-0.4245438170000001,0.143009692,-0.017105903000000002,-0.227073984,0.830243249,-0.057212154,-0.102470364,0.209380749,0.456850574,-0.087381948,2.371288726,1.0825125009999998,0.618329555
0,5.104109213,3.846681891,3.4032730680000003,0.8989820590000001,-0.097158298,-0.119149969,0.927899588,2.956518587,2.001731206,0.063768968,3.275886255,1.162627717,-0.04491687
0,-0.143309348,-0.159467041,-0.160742306,0.07708288,-0.086217313,-0.007502444,-0.044028659000000005,-0.147022882,0.392559124,-0.146882776,0.74316201,-0.160041073,2.901864407
0,-0.060384269,-0.66500589,-0.366550562,-0.11876189,-0.08619171199999999,-0.129180477,-0.095587548,0.292394903,-0.304927354,-0.02565063,0.203865622,-0.127974879,1.682628492
0,-0.10793491,0.7791616109999999,-0.064833969,-0.149482637,-0.150692465,-0.513761287,-0.011012905,-0.047604588,-0.120225416,-0.061839124,1.812547158,-0.155570928,1.918753488
0,0.220151874,0.168601821,-0.036678628,-0.13290043599999998,-0.114397139,-0.630224848,-0.13367246900000002,-0.138016778,0.282621143,-0.009109195,0.265929139,0.28490272,3.1338402610000005
0,4.810374711000001,1.503355393,-0.031015445,1.4478099759999998,4.306743925,1.556108852,-0.491858957,-0.13073134,-0.055213968,-0.230435957,1.306717648,-0.073989979,4.969928736
0,-0.551077476,0.268726837,-0.160600846,-0.069861344,-0.003562758,-0.158076846,-0.068323455,0.390327994,-1.30077275,0.320226105,0.684755333,-0.14366552,1.953670047
0,4.626489633,3.79466986,0.350626223,-0.16240963,-0.17784375600000002,4.495701576,1.865979442,0.30474515,-0.332157305,-0.133654711,-0.444783804,-0.100189273,3.751247134
